subject_id,label,label_name,window_id,c_ecg_mean,c_ecg_std,c_ecg_min,c_ecg_max,c_eda_mean,c_eda_std,c_eda_min,c_eda_max,c_temp_mean,c_temp_std,c_temp_min,c_temp_max,c_resp_mean,c_resp_std,c_resp_min,c_resp_max,c_emg_mean,c_emg_std,c_emg_min,c_emg_max,c_acc_x_mean,c_acc_x_std,c_acc_x_min,c_acc_x_max,c_acc_y_mean,c_acc_y_std,c_acc_y_min,c_acc_y_max,c_acc_z_mean,c_acc_z_std,c_acc_z_min,c_acc_z_max,c_acc_mag_mean,c_acc_mag_std,c_acc_mag_min,c_acc_mag_max,w_bvp_mean,w_bvp_std,w_bvp_min,w_bvp_max,w_eda_mean,w_eda_std,w_eda_min,w_eda_max,w_temp_mean,w_temp_std,w_temp_min,w_temp_max,w_hr_mean,w_hr_std,w_hr_min,w_hr_max,w_acc_x_mean,w_acc_x_std,w_acc_x_min,w_acc_x_max,w_acc_y_mean,w_acc_y_std,w_acc_y_min,w_acc_y_max,w_acc_z_mean,w_acc_z_std,w_acc_z_min,w_acc_z_max,w_acc_mag_mean,w_acc_mag_std,w_acc_mag_min,w_acc_mag_max
S2,1,Neutral,S2_w0072,0.0026872427804129463,0.1590352903031451,-0.257904052734375,0.8129425048828125,4.5639058794294085,0.025369559198479268,4.2156219482421875,4.671478271484375,29.027647652762276,0.03083036564707831,28.968719482421875,29.207275390625,0.013701084681919643,1.7660778341991705,-2.7862548828125,3.0426025390625,-0.0027770167759486606,0.00837837362397528,-0.05145263671875,0.0352020263671875,0.6157618278435298,0.004928503940146745,0.5981999635696411,0.6338000297546387,-0.11314937213488988,0.0037165629811782373,-0.125,-0.1029999852180481,-0.7189986859900611,0.006273466742458748,-0.7414000034332275,-0.6881999969482422,0.95340693983203,0.00414559473815024,0.9351932598190108,0.9690207780168297,0.1367499999999989,80.9223373445954,-345.19,185.58,1.1681761499999999,0.01765866444631358,1.142101,1.19848,35.754000000000005,0.008000000000001251,35.75,35.77,75.72,0.033466401061361464,75.67,75.77,17.66875,3.0263878531179706,7.0,22.0,10.83125,0.7090651856493871,8.0,12.0,59.55625,1.41309445455709,57.0,67.0,63.1393324889174,1.2373127551025387,59.715994507334464,68.79680225126747
S2,1,Neutral,S2_w0073,-0.00109991455078125,0.14329466826010748,-0.2588653564453125,0.8008575439453125,4.494516972133091,0.023536943785174756,4.4036865234375,4.5989990234375,28.98476788330078,0.030357279658283557,28.92852783203125,29.146881103515625,0.28879917689732143,1.6827819263152584,-2.386474609375,3.26080322265625,-0.002767848423549107,0.007875155967345749,-0.0524139404296875,0.0372161865234375,0.6185651992729732,0.005080335067769232,0.6022000312805176,0.6338000297546387,-0.11165931567123959,0.0032591332536980634,-0.12440001964569092,-0.10140001773834229,-0.7163425718375614,0.006447557397167069,-0.7441999912261963,-0.687000036239624,0.9530471789046849,0.004057867273798468,0.9361632781612069,0.9721095304609029,2.6504375,16.597414438959877,-32.63,32.78,1.1138476000000002,0.017178971841760513,1.081878,1.139538,35.745999999999995,0.008000000000001251,35.73,35.75,75.76400000000001,0.027276363393971288,75.72,75.8,20.64375,0.6159025389621315,19.0,22.0,11.24375,0.42934361238988983,11.0,12.0,58.51875,0.4996483138168285,58.0,59.0,63.06741370883924,0.5874334669708376,62.01612693485461,64.10148204214939
S2,1,Neutral,S2_w0074,0.0017217930385044643,0.1555701738725583,-0.2714996337890625,0.83331298828125,4.421176474434989,0.025898710746224813,4.339599609375,4.563140869140625,28.95605207170759,0.029191637746816688,28.908416748046875,29.115234375,0.019867815290178573,1.6181348296225257,-2.44598388671875,3.05938720703125,-0.002735321044921875,0.008086450438860143,-0.0499420166015625,0.0332794189453125,0.6186648571150644,0.004542025421622559,0.6045999526977539,0.6341999769210815,-0.11151325828688485,0.00320458935722455,-0.12339997291564941,-0.10180002450942993,-0.7162449138675417,0.006091175327838974,-0.7366000413894653,-0.6877999901771545,0.9530161165599733,0.004058598992714381,0.9375222031764512,0.9691420096496617,0.18078125000000025,16.961437209215156,-39.4,34.3,1.0458089000000002,0.019859674171294972,1.013968,1.078035,35.718,0.009797958971130763,35.71,35.73,75.33399999999999,0.11038115781237415,75.22,75.53,20.83125,0.5939473356283367,19.0,23.0,11.05625,0.3210699884760331,10.0,12.0,58.51875,0.4996483138168285,58.0,59.0,63.09531885840312,0.5585589999623107,62.01612693485461,64.27285585688566
S2,1,Neutral,S2_w0075,-0.004674094063895089,0.15672749255860818,-0.2725067138671875,0.8261260986328125,4.351231384277344,0.022218877022763657,4.2667388916015625,4.4246673583984375,28.93415301513672,0.03044255802004948,28.882598876953125,29.0965576171875,-0.26054861886160713,1.5279376280618078,-2.49176025390625,2.67181396484375,-0.002729854038783482,0.007800920166376889,-0.0610198974609375,0.0317230224609375,0.6197694294452667,0.004062243963303467,0.6045999526977539,0.6330000162124634,-0.11129794423920768,0.0027328418783907236,-0.12239998579025269,-0.10259997844696045,-0.7155552573033741,0.005952747018212679,-0.7594000101089478,-0.6898000240325928,0.9531870839255558,0.0038069418949160942,0.9365960649311169,0.9829404980549176,0.12424999999999983,19.354740377036837,-39.38,30.69,0.9786032500000001,0.019383308865812864,0.947339,1.012687,35.70400000000001,0.012000000000000455,35.68,35.71,75.19,0.033466401061364004,75.13,75.22,21.2625,0.5182603110406969,20.0,22.0,11.00625,0.07880950133074056,11.0,12.0,58.23125,0.42163187438807326,58.0,59.0,62.96296723680929,0.4767145230423969,62.32976816898969,63.92182725798755
S2,1,Neutral,S2_w0076,0.004953539167131696,0.15076860663629674,-0.272735595703125,0.79925537109375,4.282315826416015,0.02302946947988641,4.2110443115234375,4.3666839599609375,28.90574196079799,0.031349643984330246,28.820953369140625,29.0706787109375,0.13123692103794643,1.8302996816925992,-2.9144287109375,3.04718017578125,-0.0027884608677455356,0.008421036114514387,-0.0552520751953125,0.0328216552734375,0.6199054853575571,0.005520260265223382,0.6014000177383423,0.6402000188827515,-0.11975445699691772,0.006567238956134604,-0.14459997415542603,-0.10180002450942993,-0.714631772024291,0.00698709266462069,-0.7432000041007996,-0.6850000023841858,0.9536348649142713,0.00504738727849748,0.9308928439201404,0.9703048577100096,2.444156249999998,54.93363869172591,-92.43,209.89,0.9268713500000001,0.03795217810781747,0.857546,0.971585,35.675999999999995,0.008000000000001251,35.66,35.68,74.91,0.12214745187681804,74.73,75.07,46.0,16.91449082887215,20.0,79.0,13.53125,3.1778960709091795,7.0,23.0,29.625,22.923718611952992,-15.0,59.0,63.10546854742006,4.016352749768912,33.67491648096547,82.10359310042405
S2,1,Neutral,S2_w0077,0.00283099365234375,0.15636040148806504,-0.2999725341796875,0.72418212890625,4.217336273193359,0.020983831884188398,4.1278839111328125,4.2995452880859375,28.87776686314174,0.02954189090358429,28.828125,29.0390625,0.13893912179129464,1.7467448949508473,-2.81219482421875,3.01055908203125,-0.002689937046595982,0.010415644800440415,-0.0641326904296875,0.0463714599609375,0.6138935430731092,0.008415293690263899,0.5808000564575195,0.6377999782562256,-0.1154786284991673,0.012126580386808288,-0.14219999313354492,-0.07120001316070557,-0.7204167426143374,0.008718323302404851,-0.7516000270843506,-0.6837999820709229,0.953652457687893,0.006461356883389479,0.9282638155401264,0.9804232069682396,-0.1974687499999998,67.96733944627577,-240.61,193.38,0.85677765,0.02088770890565789,0.83192,0.902393,35.69800000000001,0.014696938456699626,35.68,35.71,74.618,0.05775811631277788,74.55,74.7,51.95625,11.270174618767005,4.0,77.0,20.88125,15.910834309912852,-20.0,41.0,18.0125,15.385865063427536,-13.0,49.0,63.65229939086303,5.020934400680622,45.39823785126467,77.6273147803014
S2,1,Neutral,S2_w0078,0.001312107631138393,0.14731327554761203,-0.2704010009765625,0.7513275146484375,4.13952647617885,0.026787387921874708,4.0645599365234375,4.2949676513671875,28.872341526576452,0.031359700045898435,28.816680908203125,29.037628173828125,0.04312046595982143,1.5049774619069323,-2.81829833984375,2.74505615234375,-0.002578216552734375,0.008752077558174792,-0.0551605224609375,0.0368499755859375,0.6232750857216971,0.005187848222178516,0.6075999736785889,0.6441999673843384,-0.10903491425514221,0.005012419691686386,-0.12339997291564941,-0.08380001783370972,-0.7119905713796616,0.006598181145529414,-0.7353999614715576,-0.6809999942779541,0.9525556794947095,0.004926491519882301,0.932274288203674,0.9712092777093635,-5.777593750000001,60.85669670030128,-289.26,145.36,0.8323680999999998,0.008664490578793416,0.817825,0.843452,35.70799999999999,0.015999999999999303,35.68,35.73,75.05,0.1447756885668323,74.83,75.25,53.475,1.4271912976192083,48.0,57.0,26.175,1.132199187422425,25.0,33.0,21.875,1.7202834068838775,10.0,28.0,63.46915890836998,1.0797534274452834,58.881236400062114,69.28924880528002
S2,1,Neutral,S2_w0079,-0.006048457554408482,0.15314787558660078,-0.3029022216796875,0.8090972900390625,4.070769500732422,0.02186669666219105,4.00238037109375,4.1545867919921875,28.8497333984375,0.029673590626853784,28.80230712890625,29.00604248046875,-0.08491167340959821,1.6313207299755765,-2.68402099609375,2.935791015625,-0.0026328342982700893,0.009366434993527609,-0.06719970703125,0.0402374267578125,0.6174086847986494,0.006456381223227007,0.590999960899353,0.6360000371932983,-0.10650468625341143,0.006993938483061862,-0.11919999122619629,-0.07059997320175171,-0.7179117710079466,0.007678990930197313,-0.7450000047683716,-0.6887999773025513,0.9529212844379339,0.004963447528743588,0.9336867442933309,0.9718837934972443,6.122,21.16172918856113,-75.52,57.27,0.8073823999999998,0.007056386613557966,0.796043,0.820388,35.693999999999996,0.020591260281975565,35.66,35.71,75.40200000000002,0.036000000000001364,75.33,75.42,49.1375,6.662851773077351,20.0,58.0,29.7,4.110656881813417,25.0,41.0,25.86875,5.5296042749459025,19.0,48.0,63.63319672269588,2.9086121863676015,53.72150407425317,75.0
S2,1,Neutral,S2_w0080,0.00750472150530134,0.15172499321464492,-0.2992401123046875,0.862701416015625,4.005340903145926,0.024176974696545443,3.93218994140625,4.0863037109375,28.842470145089287,0.03120071499777943,28.74072265625,29.0089111328125,0.28788495744977677,1.807260609789367,-2.3895263671875,3.73077392578125,-0.0028026646205357142,0.008928764500301596,-0.06207275390624999,0.04010009765625,0.6198885142121996,0.0070430438479688355,0.5944000482559204,0.6358000040054321,-0.0998035990340369,0.0057797035919865325,-0.11500000953674316,-0.07639998197555542,-0.7158710288490567,0.00780697201499253,-0.7418000102043152,-0.6887999773025513,0.9522713058846639,0.004144468455386749,0.9360124118217166,0.9707854973777009,-4.815156249999999,62.48508897609561,-199.01,118.26,0.77502875,0.010475656704355088,0.757603,0.805012,35.68799999999999,0.019390719429666733,35.66,35.71,75.38,0.010954451150103737,75.37,75.4,44.79375,3.887635648758767,34.0,54.0,30.45,4.070933553866975,26.0,39.0,31.40625,8.748068983352841,9.0,42.0,63.443946346384976,1.7651266235100325,56.15158056546583,67.26812023536856
S2,1,Neutral,S2_w0081,-0.0007842014857700893,0.15786816411752952,-0.2904510498046875,0.8083648681640625,3.951314871651786,0.01632726124910425,3.8936614990234375,4.0317535400390625,28.81509050641741,0.029749669772969244,28.76361083984375,28.95721435546875,0.08770577566964285,1.1833880084249864,-2.10113525390625,2.191162109375,-0.0027513689313616073,0.008953503016675527,-0.06756591796875,0.0391387939453125,0.6236391440800259,0.0035533563573625217,0.6116000413894653,0.6377999782562256,-0.10305834065164839,0.0025416419087352232,-0.11500000953674316,-0.09500002861022949,-0.7121012578521456,0.005774373253156527,-0.7346000075340271,-0.6837999820709229,0.9521936284836564,0.0038377842482547426,0.9366077514326876,0.9678498407427918,1.1474375,19.515722451618174,-38.09,50.31,0.7527977,0.009604547345398432,0.737101,0.767853,35.694,0.020591260281975565,35.66,35.71,75.38399999999999,0.008000000000004092,75.38,75.4,49.6125,2.8635369300918754,45.0,53.0,25.74375,0.7603196285115885,24.0,27.0,29.4125,4.02397114179513,25.0,35.0,63.35543070861779,0.5437368164200285,61.032778078668514,64.52906321960671
S2,1,Neutral,S2_w0082,0.002914267403738839,0.15384709582392694,-0.29681396484375,0.8604583740234375,3.900950186593192,0.02124616037917282,3.81622314453125,3.980255126953125,28.788546953473773,0.03061032186607557,28.73638916015625,28.945709228515625,-0.16003592354910715,1.2257500167279065,-2.1026611328125,2.4871826171875,-0.002723811558314732,0.008716900873354881,-0.05584716796875,0.0463714599609375,0.6232910274778094,0.00326540334058861,0.6105999946594238,0.6366000175476074,-0.10293011260032654,0.0023944306581587392,-0.11299997568130493,-0.09539997577667236,-0.712530343583652,0.005215622778492982,-0.739799976348877,-0.6862000226974487,0.9522691923858134,0.0035759827583444217,0.938398014448097,0.9684338126526295,0.56621875,18.19851329132818,-38.65,26.31,0.7188422999999999,0.009621737281281377,0.702505,0.734539,35.71400000000001,0.00799999999999841,35.71,35.73,75.38,0.010954451150103737,75.37,75.4,52.2625,0.43999289766995103,52.0,53.0,25.05625,0.2304038573895845,25.0,26.0,25.35,0.47696960070847283,25.0,26.0,63.26211799934181,0.4309016562429515,62.88083968904996,64.50581369148055
S2,1,Neutral,S2_w0083,0.0005193001883370535,0.1576758112084473,-0.2867889404296875,0.816009521484375,3.844096919468471,0.01942548911541027,3.7715911865234375,3.93218994140625,28.7729396711077,0.030515220230223135,28.727813720703125,28.9241943359375,0.22711050851004463,1.3533056845844422,-3.14788818359375,2.21710205078125,-0.0027032121930803572,0.00980313855703286,-0.0570831298828125,0.0346527099609375,0.6204590283121382,0.004575357159106493,0.6002000570297241,0.6363999843597412,-0.10266674147333417,0.004064094793707405,-0.11320000886917114,-0.08459997177124023,-0.715366285937173,0.006353897817132979,-0.736799955368042,-0.6873999834060669,0.9525333005673172,0.004113728451078989,0.9378198149586805,0.9711344843923572,-0.4731875,16.366526810531422,-34.7,24.3,0.6895638,0.007404068628801323,0.679441,0.703787,35.726,0.014966629547095066,35.71,35.75,75.518,0.03867815921162459,75.47,75.57,50.425,4.754668758178639,29.0,55.0,26.59375,2.8794462900877313,25.0,36.0,26.9,3.9940580867083044,24.0,41.0,63.38896138905311,1.4860430737816999,57.0350769263968,70.8590149522275
S2,1,Neutral,S2_w0084,0.0010968802315848214,0.15198437712750373,-0.2761688232421875,0.7738494873046875,3.802627672467913,0.01992612895643877,3.7319183349609375,3.919219970703125,28.769183035714285,0.030712558376455475,28.724945068359375,28.9256591796875,0.06648515973772322,1.727343713301322,-3.24249267578125,2.91290283203125,-0.0025328587123325894,0.01001019322365527,-0.0569000244140625,0.0462799072265625,0.6175351423536029,0.009137221983696217,0.5914000272750854,0.6446000337600708,-0.10256171412127359,0.009096259599810908,-0.13739997148513794,-0.08060002326965332,-0.7176307431459427,0.010523496136689703,-0.7473999857902527,-0.6754000186920166,0.9524219817983415,0.005637736772984925,0.9330227185790447,0.9725296316389243,-7.493718749999999,69.32114786616995,-197.37,194.12,0.7013522,0.00951904109456409,0.687129,0.720444,35.733999999999995,0.008000000000001251,35.73,35.75,75.61399999999999,0.057480431452801274,75.57,75.72,43.35,8.306774343871393,20.0,56.0,32.15625,3.585643029848342,25.0,41.0,31.44375,6.950491776665878,17.0,47.0,63.448709393447416,2.5271082893016232,55.65968020030299,69.61321713582845
